"","Row.names","PC1","PC2","PC3","X","StemTag","sp","crown_living","broken_stem","defoliation","rot","wound","fire","insect","canker","leaf_damage","hollow_stem","overtopped","animal","lightning","fungi","crushed","bark_beetles","unknown","postfire_leaf_loss","water","bai","ba_m_2019","idw_con","idw_het"
"4080","6012",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6012,2111040,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.06064274808508,0.0498759249683916,794.646840449994,264.370125418998
"4081","6014",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6014,2111043,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.0203583057934253,994.100749680591,241.473662366563
"4082","6015",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6015,2111044,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,4.0648221795791,0.0196066797510539,895.299758819943,218.291916608235
"4083","6016",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6016,2111045,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,14.6895020664033,0.0441150294398713,744.628360773885,122.484210237756
"4084","6017",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6017,2111046,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.0423437609504,0.006647610054996,575.427696870733,255.133665145738
"4085","6018",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6018,2111047,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,6.17250775417566,0.0103868907109313,573.059138971836,213.88361979097
"4086","6019",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6019,2111049,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,24.0752893907786,0.0263021990940171,511.477506873593,177.060894521404
"4087","6021",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6021,2111052,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,4.82227168294973,0.00708821842466197,452.816066845674,147.223826465237
"4088","6022",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6022,2111054,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,19.01464850594,0.041547562843725,733.620417095656,153.759359891828
"4089","6023",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6023,2111055,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,1.57292308878003,0.000346360590058275,574.63678901329,134.798104156019
